ID_IE,Time_Acrtive_Learn_Students_min,Duration_Lesson_min,Total_No_Students,Work_Shift_G7,Giving_Excercise,How_to_check_solutn__3,Frequency_Suggestion_Clues,Advice_Consultation_Students,How_to_check_solutn__2,Instruction_Try_Wrong_Solutions,Giving_HW,Walk_through_Desks,Homework_Given_G7,HM_Observe,HM_Suggestion,frequency_HW_G7_e,timing_check_HW_G7_e__1,timing_check_HW_G7_e__2,timing_check_HW_G7_e__3,timing_check_HW_G7_e__4,Class_AM_G8_f__1,Class_AM_G8_f__2,Class_AM_G8_f__3,Class_AM_G8_f__4,Class_AM_G8_f__5,Class_AM_G8_f__6,Class_PM_G8_f__1,Class_PM_G8_f__2,Class_PM_G8_f__3,Class_PM_G8_f__4,Class_PM_G8_f__5,Class_PM_G8_f__6,Teaching_Grade_f__1,Teaching_Grade_f__2,Teaching_Grade_f__3,Teaching_Grade_f__4,Teaching_Grade_f__5,Teaching_Grade_f__6,Teaching_Grade_f__7,Teaching_Grade_f__8,Teaching_Grade_f__9,Teaching_other_subject_G7,adjust_delay_class_e__5,Check_annl_plan_e,RP_topics,RP_topics_1_e,RP_topics_2_e,RP_topics_3_e,lesson_text_G7_e__1,lesson_text_G7_e__2,lesson_text_G7_e__3,lesson_text_G7_e__4,lesson_text_G7_e__5,lesson_text_G7_e__6,use_text_plan_e__1,use_text_plan_e__2,use_text_plan_e__3,use_text_plan_e__4,use_text_plan_e__5,use_text_plan_e__6,Multigrade_G7,Topic_suggest_HM_e__1,Topic_suggest_HM_e__2,Topic_suggest_HM_e__3,Topic_suggest_HM_e__4,Topic_suggest_HM_e__5,Topic_suggest_HM_e__6,Usage_Teachers_Guide_G7,Teacher_Guide_by_JICA_G7,Grade,department,urban.rural,treatment,treatment_d,Teacher_Age,Teacher_Sex,Ttl_teaching_periods,Teaching_Grade,Year_Start_teach,Long_leave,duration_leave_yrs,Academic_History,Academic_History_Others,Highest_Degree_highschool,Highest_Degree_professorate,Highest_Degree_bachelor,Highest_Degree_master,Highest_Degree_doctor,Highest_Degree_other,Teachr_Qualification__1,Teachr_Qualification__2,Teachr_Qualification__3,Teachr_Qualification__4,Teachr_Qualification__5,Teachr_Qualification__6,Teachr_Qualification__7,Teachr_Qualification__8,Teachr_Apontmt_Post__1,Teachr_Apontmt_Post__2,Teachr_Apontmt_Post__3,Teachr_Apontmt_Post__4,solve_quetn_tchr_frq_e,Anlnl_Plan_e,RP_Participate,RP_Frequency,No_Students_F_G7,No_Students_M_G7,No_Students_Ttl_G7,Confirmation_HW,Review_HW,Excercise_Oral_Written,How_to_check_solutn__1,How_to_check_solutn__4,How_to_check_solutn__5,How_to_check_solutn__6,How_to_check_solutn__7,Giving_Correct_Answer,Time_Active_Learning_min,Year_Start_teach_r,HM_Sex_e2,HM_Age_e2,Year_HM_ttl_e2,Year_HM_this_school_e2,HM_Highest_Degree_highschool,HM_Highest_Degree_bachelor,HM_Highest_Degree_master,HM_Highest_Degree_doctor,HM_Highest_Degree_professorate,HM_Highest_Degree_other,HM_Teacher_Title__1_e2,HM_Teacher_Title__2_e2,HM_Teacher_Title__3_e2,HM_Degree_Teacher__1_e2,HM_Degree_Teacher__2_e2,HM_Degree_Teacher__3_e2,HM_Degree_Teacher__4_e2,HM_Degree_Teacher__5_e2,HM_Degree_Teacher__6_e2,HM_Degree_Teacher__7_e2,HM_Degree_Teacher__8_e2,Number_G2_Students_AM_r,Number_G7_Students_AM_r,Number_G2_Students_PM_r,Number_G7_Students_PM_r,Number_total_Students,School_Facility__1,School_Facility__2,School_Facility__3,School_Facility__4,School_Facility__5,School_Facility__6,School_Facility__7,School_Facility__8,Donor_Project,Donor_Project__2,Donor_Project__3,Donor_Project__4,Donor_Project__5,Donor_Project__6,Donor_Project__7,Donor_Project__8,Donor_Project__9,Donor_Project__10,Donor_Project__11,Donor_Project__12,Donor_Project__13,Donor_Project__14,Donor_Project__15,Donor_Project__16,Donor_Project__17,Donor_Project__18,Donor_Project__19,Donor_Project__20,Grade_Observed_f_g7,Grade_Observed_f_g8,Grade_Observed_f_g9,timing_end,timing_fus,treatment_2018,treatment_2019,Percentage_Time_Active_Learn_Students_min,Multigrade_G7_2018,Multigrade_G7_2019,Total_No_Students_2018,Total_No_Students_2019
413284,25,43,15,2,1,1,1,0,1,0,0,1,4,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,43,1,25,0,2002,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,2,9,6,15,2,2,1,0,0,1,1,0,1,24,17,1,46,9,9,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,21,0,0,17,171,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,58.14,0,0,15,0
423312,4,50,25,1,1,1,1,0,0,1,0,1,3,5,3,3,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,0,3,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,7,SAN MIGUEL,Rural,Control,0,37,0,37,0,2008,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,4,15,14,29,2,2,2,0,0,1,1,1,2,28,11,1,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,25,0,0,194,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,8,0,0,0,25
423312,22,80,21,1,1,1,1,1,1,1,1,1,3,2,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Control,0,37,0,37,0,2008,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,4,15,14,29,2,2,2,0,0,1,1,1,2,28,11,1,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,25,0,0,194,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.5,0,0,21,0
412040,17,46,11,2,1,1,0,0,1,0,0,1,3,2,3,2,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,3,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,7,SAN MIGUEL,Rural,Treatment,1,46,1,50,1,1992,2,0,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,2,16,9,25,2,2,3,1,0,0,0,0,2,0,27,1,38,9,9,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,19,0,0,27,150,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,36.96,0,0,0,11
412040,16,45,16,2,0,0,0,0,0,0,0,0,3,3,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,0,1,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Treatment,1,46,1,50,1,1992,2,0,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,1,2,16,9,25,2,2,3,1,0,0,0,0,2,0,27,1,38,9,9,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,19,0,0,27,150,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,35.56,0,0,16,0
411473,11,45,17,1,1,1,0,0,1,1,1,1,4,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,7,SAN MIGUEL,Rural,Treatment,1,40,1,25,0,2001,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,2,14,10,24,1,2,2,0,0,1,1,1,1,11,18,0,59,3,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,22,25,0,0,174,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,24.44,0,0,17,0
411473,34,49,21,1,1,1,0,0,1,1,1,1,4,4,4,3,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1,0,1,2,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,7,SAN MIGUEL,Rural,Treatment,1,40,1,25,0,2001,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,2,14,10,24,1,2,2,0,0,1,1,1,1,11,18,0,59,3,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,22,25,0,0,174,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,69.39,0,0,0,21
426570,6,45,8,2,1,1,1,0,0,1,0,1,4,5,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,SAN MIGUEL,Rural,Control,0,43,0,25,0,2003,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,4,7,11,2,2,2,0,0,1,1,1,1,7,16,0,57,9,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,16,0,0,14,161,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,13.33,0,0,8,0
426570,15,46,9,2,1,1,1,1,0,0,0,1,4,5,4,3,0,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,7,SAN MIGUEL,Rural,Control,0,43,0,25,0,2003,1,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,4,7,11,2,2,2,0,0,1,1,1,1,7,16,0,57,9,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,16,0,0,14,161,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,32.61,0,0,0,9
425856,7,40,6,1,1,1,1,0,1,0,1,1,3,5,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Control,0,24,1,1,0,2016,1,1,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,4,3,5,8,2,2,1,0,0,1,1,1,1,16,2,1,50,7,7,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,8,9,0,0,64,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,17.5,0,0,6,0
424869,20,45,15,1,1,1,1,0,0,1,1,0,4,4,1,3,0,0,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,1,2,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Urbana,Control,0,34,0,25,0,2010,2,0,2,,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,4,1,1,2,10,12,22,1,2,2,0,0,1,1,0,1,5,9,0,56,15,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,52,5,9,409,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,44.44,0,0,0,15
424869,0,45,21,1,1,1,1,0,1,0,1,1,4,4,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,NA,NA,NA,0,1,1,1,0,0,1,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Urbana,Control,0,34,0,25,0,2010,2,0,2,,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,4,1,1,2,10,12,22,1,2,2,0,0,1,1,0,1,5,9,0,56,15,15,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,52,5,9,409,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,21,0
424475,1,45,11,1,1,1,1,0,1,1,1,1,3,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,7,SAN MIGUEL,Urbana,Control,0,42,1,25,0,2007,2,0,6,licenciatura en Administracion de Empresa,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4,1,1,2,7,9,16,1,1,2,0,0,1,1,1,1,5,12,1,58,7,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,24,18,0,165,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2.22,0,0,11,0
424475,4,45,9,1,1,1,1,0,0,0,0,1,3,4,3,3,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,1,1,0,1,2,1,1,2,2,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,7,SAN MIGUEL,Urbana,Control,0,42,1,25,0,2007,2,0,6,licenciatura en Administracion de Empresa,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,4,1,1,2,7,9,16,1,1,2,0,0,1,1,1,1,5,12,1,58,7,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,24,18,0,165,1,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,8.89,0,0,0,9
411705,17,45,25,1,1,1,1,0,1,1,1,1,2,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,7,SAN MIGUEL,Urbana,Treatment,1,24,0,24,0,2017,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,2,9,15,24,2,2,2,0,1,1,1,1,1,23,2,1,65,6,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,31,54,0,0,340,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,37.78,0,0,25,0
426020,13,45,11,1,1,1,1,0,0,1,1,1,3,1,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,0,0,1,0,0,1,0,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Urbana,Control,0,29,1,31,0,2011,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,8,3,11,1,1,2,0,0,0,0,0,1,16,8,1,45,7,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12,12,0,125,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,28.89,0,0,11,0
426108,14,45,18,3,1,1,1,1,0,0,1,1,4,4,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,2,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,7,SAN MIGUEL,Urbana,Control,0,42,1,25,0,2000,2,0,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,3,12,13,25,2,2,2,0,0,0,0,0,1,8,19,1,42,8,8,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,21,51,20,23,415,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,31.11,0,0,18,0
426108,8,43,34,3,1,0,1,1,1,1,1,1,4,5,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,3,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,7,SAN MIGUEL,Urbana,Control,0,42,1,25,0,2000,2,0,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,1,3,12,13,25,2,2,2,0,0,0,0,0,1,8,19,1,42,8,8,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,21,51,20,23,415,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,18.6,0,0,0,34
430361,8,30,6,1,1,0,1,0,1,0,1,0,4,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,7,SAN MIGUEL,Rural,Control,0,54,1,25,0,2009,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,1,1,2,3,5,8,2,2,1,0,0,0,1,1,1,0,10,0,49,6,6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,15,10,0,0,96,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,26.67,0,0,6,0
430361,8,45,4,1,1,1,1,1,1,1,0,1,3,4,3,3,1,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,1,1,1,1,0,3,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,7,SAN MIGUEL,Rural,Control,0,54,1,25,0,2009,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,4,1,1,2,3,5,8,2,2,1,0,0,0,1,1,1,0,10,0,49,6,6,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,15,10,0,0,96,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,17.78,0,1,0,4
412810,2,45,16,2,1,1,1,0,0,0,1,1,2,5,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,7,SAN MIGUEL,Urbana,Treatment,1,40,1,25,0,2008,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,1,1,2,9,10,19,1,1,1,0,1,0,0,0,1,4,11,0,53,18,18,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,26,0,0,20,160,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4.44,0,0,16,0
428072,18,60,13,1,1,1,1,0,0,1,0,1,4,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Rural,Control,0,25,1,25,0,2014,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,4,5,11,16,2,2,2,0,0,1,1,1,1,24,5,0,50,15,15,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,9,23,0,0,150,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,30,0,0,13,0
428072,14,45,8,1,1,1,1,1,0,1,0,1,4,3,4,3,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,1,1,1,1,1,1,1,0,0,3,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,2,7,SAN MIGUEL,Rural,Control,0,25,1,25,0,2014,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,4,5,11,16,2,2,2,0,0,1,1,1,1,24,5,0,50,15,15,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,9,23,0,0,150,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,31.11,0,0,0,8
427120,2,45,14,1,1,1,1,0,0,0,1,1,3,4,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,7,SAN MIGUEL,Urbana,Control,0,42,0,25,0,1999,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,0,NA,6,10,16,2,2,2,0,0,1,0,0,1,1,20,0,51,7,7,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,25,18,14,18,309,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,4.44,0,0,14,0
418891,11,45,16,1,1,1,1,1,1,1,1,1,4,3,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,NA,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,7,SAN MIGUEL,Rural,Treatment,1,25,0,25,0,2018,2,0,3,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,4,0,0,NA,6,4,10,2,2,1,0,1,0,1,0,1,15,1,0,33,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,9,10,0,0,100,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24.44,0,0,16,0
412834,0,55,31,1,1,1,1,1,0,1,1,1,4,4,3,3,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,7,SAN MIGUEL,Urbana,Treatment,1,48,0,25,0,2002,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,18,12,30,2,2,2,0,0,0,1,1,2,13,17,0,55,20,4,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,36,33,18,17,509,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,31
412834,22,45,25,1,1,1,1,1,1,1,0,1,4,4,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,7,SAN MIGUEL,Urbana,Treatment,1,48,0,25,0,2002,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,2,18,12,30,2,2,2,0,0,0,1,1,2,13,17,0,55,20,4,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,36,33,18,17,509,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,48.89,0,0,25,0
414081,13,45,16,1,1,0,1,0,1,0,1,0,3,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,1,0,0,0,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Urbana,Treatment,1,51,1,25,0,1996,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,3,17,12,29,2,2,2,0,1,1,1,1,1,15,23,1,60,8,8,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,51,55,0,0,406,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,28.89,0,0,16,0
414081,0,32,17,1,1,0,1,0,1,1,1,0,3,2,4,2,1,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,0,0,1,3,1,1,2,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,7,SAN MIGUEL,Urbana,Treatment,1,51,1,25,0,1996,2,0,3,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,3,17,12,29,2,2,2,0,1,1,1,1,1,15,23,1,60,8,8,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,51,55,0,0,406,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,17
427805,5,45,12,1,1,1,1,0,0,1,0,1,4,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,7,SAN MIGUEL,Urbana,Control,0,25,1,20,0,2014,2,0,2,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,1,1,2,6,11,17,2,2,2,0,0,0,0,0,2,1,5,1,48,14,7,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,21,40,15,16,410,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,11.11,0,0,12,0
